date,close
2023-06-01,207.52000427246094
2023-06-02,213.97000122070312
2023-06-05,217.61000061035156
2023-06-06,221.30999755859375
2023-06-07,224.57000732421875
2023-06-08,234.86000061035156
2023-06-09,244.39999389648438
2023-06-12,249.83000183105469
2023-06-13,258.70999145507812
2023-06-14,256.79000854492188
2023-06-15,255.89999389648438
2023-06-16,260.54000854492188
2023-06-20,274.45001220703125
2023-06-21,259.45999145507812
2023-06-22,264.6099853515625
2023-06-23,256.60000610351562
2023-06-26,241.05000305175781
2023-06-27,250.21000671386719
2023-06-28,256.239990234375
2023-06-29,257.5
2023-06-30,261.76998901367188
2023-07-03,279.82000732421875
2023-07-05,282.48001098632812
2023-07-06,276.54000854492188
2023-07-07,274.42999267578125
2023-07-10,269.6099853515625
2023-07-11,269.79000854492188
2023-07-12,271.989990234375
2023-07-13,277.89999389648438
2023-07-14,281.3800048828125
2023-07-17,290.3800048828125
2023-07-18,293.33999633789062
2023-07-19,291.260009765625
2023-07-20,262.89999389648438
2023-07-21,260.01998901367188
2023-07-24,269.05999755859375
2023-07-25,265.27999877929688
2023-07-26,264.35000610351562
2023-07-27,255.71000671386719
2023-07-28,266.44000244140625
2023-07-31,267.42999267578125
2023-08-01,261.07000732421875
2023-08-02,254.11000061035156
2023-08-03,259.32000732421875
2023-08-04,253.86000061035156
2023-08-07,251.44999694824219
2023-08-08,249.69999694824219
2023-08-09,242.19000244140625
2023-08-10,245.33999633789062
2023-08-11,242.64999389648438
2023-08-14,239.75999450683594
2023-08-15,232.96000671386719
2023-08-16,225.60000610351562
2023-08-17,219.22000122070312
2023-08-18,215.49000549316406
2023-08-21,231.27999877929688
2023-08-22,233.19000244140625
2023-08-23,236.86000061035156
2023-08-24,230.03999328613281
2023-08-25,238.58999633789062
2023-08-28,238.82000732421875
2023-08-29,257.17999267578125
2023-08-30,256.89999389648438
2023-08-31,258.07998657226562
2023-09-01,245.00999450683594
2023-09-05,256.489990234375
2023-09-06,251.91999816894531
2023-09-07,251.49000549316406
2023-09-08,248.5
2023-09-11,273.57998657226562
2023-09-12,267.48001098632812
2023-09-13,271.29998779296875
2023-09-14,276.04000854492188
2023-09-15,274.3900146484375
2023-09-18,265.27999877929688
2023-09-19,266.5
2023-09-20,262.58999633789062
2023-09-21,255.69999694824219
2023-09-22,244.8800048828125
2023-09-25,246.99000549316406
2023-09-26,244.1199951171875
2023-09-27,240.5
2023-09-28,246.3800048828125
2023-09-29,250.22000122070312
2023-10-02,251.60000610351562
2023-10-03,246.52999877929688
2023-10-04,261.16000366210938
2023-10-05,260.04998779296875
2023-10-06,260.52999877929688
2023-10-09,259.67001342773438
2023-10-10,263.6199951171875
2023-10-11,262.989990234375
2023-10-12,258.8699951171875
2023-10-13,251.1199951171875
2023-10-16,253.91999816894531
2023-10-17,254.85000610351562
2023-10-18,242.67999267578125
2023-10-19,220.11000061035156
2023-10-20,211.99000549316406
2023-10-23,212.08000183105469
2023-10-24,216.52000427246094
2023-10-25,212.41999816894531
2023-10-26,205.75999450683594
2023-10-27,207.30000305175781
2023-10-30,197.36000061035156
2023-10-31,200.83999633789062
2023-11-01,205.66000366210938
2023-11-02,218.50999450683594
2023-11-03,219.96000671386719
2023-11-06,219.27000427246094
2023-11-07,222.17999267578125
2023-11-08,222.11000061035156
2023-11-09,209.97999572753906
2023-11-10,214.64999389648438
2023-11-13,223.71000671386719
2023-11-14,237.41000366210938
2023-11-15,242.83999633789062
2023-11-16,233.58999633789062
2023-11-17,234.30000305175781
2023-11-20,235.60000610351562
2023-11-21,241.19999694824219
2023-11-22,234.21000671386719
2023-11-24,235.44999694824219
2023-11-27,236.08000183105469
2023-11-28,246.72000122070312
2023-11-29,244.13999938964844
2023-11-30,240.08000183105469
2023-12-01,238.83000183105469
2023-12-04,235.58000183105469
2023-12-05,238.72000122070312
2023-12-06,239.3699951171875
2023-12-07,242.63999938964844
2023-12-08,243.83999633789062
